"RW:avgAct_d"	"RW:avgAct_n"	"RW:avgWak_d"	"RW:avgWak_n"	"RW:slpBout_d"	"RW:slpBout_n"	"RW:slpLtcy_d"	"RW:slpLtcy_n"	"RW:slpLen_d"	"RW:slpLen_n"	"RW:slp_d"	"RW:slp_n"	"On:mean:STIM"	"On:mean:POST"	"On:mean:STIM1"	"On:mean:POST1"	"On:mean:STIM-POST"	"On:mean:STIM5"	"Off:mean:STIM"	"Off:mean:POST"	"Off:mean:STIM1"	"Off:mean:POST1"	"Off:mean:STIM-POST"	"Off:mean:STIM5"
"Ipratropium·Br"	0.212759332952664	-1.188553307647	1.47067586922806	0.482291038410996	-0.833177304453071	-1.39534155622367	-0.901805565285714	-0.472977979025044	1.7654888328236	1.45445819636548	1.41735892732744	2.01036377840317	0.311992977162865	0.399446492746636	0.321411876166668	0.659874772292347	0.275239159172587	-0.715498608427598	0.322505532885352	0.282784100306266	0.928752750363631	0.355848444595977	0.292230001082509	-0.255129477810366
"Memantine·HCl"	0.000497305643896834	-0.338594026546925	0.629041537228461	1.37855565607257	-0.55387100060894	-0.462693437528443	-0.155527172151107	-0.196763578302933	1.33560520789873	0.411758106025889	1.55437405273406	1.70772159115272	0.847141522409987	1.97618808687736	0.51548853541035	1.56991600820872	0.676937413293146	0.393333016842251	0.0566172746873648	0.174040218070726	0.251273069241759	0.508834918303747	0.0264605205239096	-0.213322874620068
"Fluphenazine· 2HCl"	-3.63819762853673	-4.24535297981272	-0.0843038419859901	-3.84814609814234	-3.43539166557752	-2.39633551360579	-1.67395907804095	-4.58462488357874	5.02631079118488	-0.268969727393665	2.75263308697031	5.31862869742357	2.54865887084231	1.93107232114096	1.89835945400298	1.67281740640399	2.39648353095467	1.01401688493668	1.36741666586225	1.12767655607018	1.52054835494812	1.44630673073184	1.26559962667039	0.397440304995681
"Metoclopramide·HCl"	1.03134907994484	0.0291562808293158	1.74940384110014	0.669056572786646	-0.325979261231508	-0.251959858221378	-0.282212071685129	0.0149395319682022	0.458227005981377	0.413928004846596	0.318072887037232	0.301237834762547	0.548899835500945	1.22277510627353	-0.0752115933421992	0.624665571320004	0.299246124839866	0.633850619246695	-0.216786540678421	0.0929198215895818	-0.0553573897848079	-0.204188298478422	-0.310984399072995	-0.158651526967715
"Diphenhydramine·HCl"	-4.81291570196341	-5.35814864512036	-1.37903403584053	0.698470945677743	0.177974345255404	-2.43943730747244	-1.06758910611933	-4.30217706503535	2.51644703982199	1.26597750050272	5.06409030935908	4.47458039799116	0.349937937310374	0.181747034471178	0.201071803051848	0.717520384221862	0.326475201167431	0.0816809692690514	-0.618789764726804	-0.36902142061211	-0.345232310333465	0.105862618505451	-0.658691833050503	-0.121277862150181
"Carbachol (Carbamylcholine ) Chloride"	-1.21355340438835	3.98080024028159	-1.59199008458993	-0.117334528162134	0.906752933769472	1.95238007192513	0.415255963852133	1.13266895026663	-1.70830640383268	-1.93314737371414	-0.233503726620511	-2.75919069564894	4.7761107200543	1.8032755417007	1.00963444826674	1.84536247272588	3.86769360317446	1.12641595577592	1.50304264446618	1.18431277270628	1.84998104255588	1.71057961041277	1.40567706219433	0.657558246663257
"Olmesartan"	-0.106235441699341	-0.261448503246389	-0.182785779149029	-0.0379895838542116	0.0436221512316418	0.0157283967676025	-0.0262165826452451	-0.115895338047317	-0.0333219913761408	-0.113666581609996	-0.141041463526433	0.547564491278421	1.21383929129464	0.93416776481606	0.345059014031489	1.17984097821206	1.19283829989727	0.378684958943192	-0.167306376730905	-0.0536581452214089	-0.112071736621995	0.366397570984425	-0.197082312098852	-0.299235939188649
"Olopatadine"	0.572791309781	-0.34295318189204	0.545637831421074	-0.126308614957568	-0.160443221156798	0.273020624837735	-0.0270986935655128	-0.0138475897633423	0.126822906233651	-0.204912769772023	0.404143792806893	0.61761771779847	-0.609576109780511	-1.23360605819458	-0.470061761014669	-1.18391345719612	-0.320134861805898	-0.321155329007007	-0.265021112411545	0.342361189903863	-0.306022886051053	0.247278039657751	-0.486757332845216	-1.11465352959934
"Amiodarone·HCl"	-7.20622898301775	-7.72126795722829	-0.953914829727033	-5.69481124762059	-1.83305869647053	-6.40644802599387	-1.24692329012644	-4.41160376547272	3.91542946253965	1.60920134420778	6.21957516497195	6.00957633966616	1.4393509532693	0.210166287827872	0.748934126073611	0.0882190332900828	1.58049412182472	1.63612220696862	-0.49055586179458	-0.0762165959651269	-0.344526627520249	0.447177127714956	-0.594548645272103	-0.559306715254538
"Procainamide·HCl"	-1.46949092172083	-0.593684541884235	-0.86848956395891	-0.396563094293627	0.753708947800875	0.412151656942986	-0.452232635254541	-0.143187654040688	-0.0711073566631999	-0.250449037713796	0.736475078930518	0.705657844061404	-0.0461092821853852	-0.361813398105343	-0.339555962171827	-0.437729157382024	0.0095475224068756	0.315519041866709	0.513267624587765	0.906958024563293	0.611088699821188	1.14344510467106	0.316042008642337	0.364844014841264
"Betaxolol·HCl"	-0.952884136017202	-0.00345110047064724	-0.346655949147159	0.169922241888587	0.0754017072467589	0.25144820355675	0.191523947242326	-0.292947195324908	0.512712423976722	-0.30346772018201	1.47682176007509	0.481320636486243	-0.760412853676161	-1.06930097034713	-1.41597114679581	-1.0755620463713	-0.526159254743067	0.0474868762886476	0.231430114572865	0.210839517846516	0.335245468951232	0.43503270683061	0.221966097361468	-0.527446730596316
"Tropicamide"	0.21266970637795	-1.40374389848113	0.170368103010973	-0.326311098124323	0.805359806819609	-0.37686797897239	-0.94497171350452	-0.283717473505113	-0.111891686584671	0.344497974033151	0.690073039515666	1.5459650527766	-0.212079389838835	0.00366707363463837	-0.829926405942991	-0.979535970291471	-0.274241762938074	0.382167570808079	-0.705730256849134	-0.19189860736301	-0.53301096207682	-1.01771974885868	-0.774713858016696	-0.501363891865656
"Riluzole·HCl"	-8.28401805598179	-7.87975741089081	-1.09884315766666	-9.63862395987598	-8.88909234118014	-7.83223003217164	-1.28769631328793	-4.47839367134773	8.14719978102686	NA	9.25568520556659	6.24909433866713	-3.62880365805884	-3.94676108427835	-2.59686532993643	-4.35801143024075	-2.71899344952114	-1.21050394816804	-2.45212753344513	-2.34100489884171	-3.22096547711394	-1.41636149000633	-2.38976749823736	-1.47607315685079
"Risperidone"	-2.20293091951763	-5.21470059689049	-0.00788610989171889	-0.618710650299411	1.65661296576132	-1.9239005414704	-1.28769631328793	-3.07435649134644	0.480098315046015	1.62882712012945	4.02871972280115	4.63604724268828	1.07967323552085	0.585906160751868	-0.0397581328099875	0.146603269346824	0.926148365105746	0.697702371225806	0.472749057846059	1.5270709320733	0.417754944159897	1.10335704395561	0.136112286308215	0.0626026367549162
"Nalbuphine·HCl"	-0.755543939584189	-0.915306582526106	-1.63037730601538	0.658494931155724	0.845920249262746	-0.191845551132793	-0.339975451546308	-0.632521115154895	-0.734715364998062	1.33572565813456	-0.427908795924696	1.55721294601558	0.450041319942129	0.209248216569897	0.106540750949501	0.194506079087319	0.466891625475985	0.924177662606162	-0.00601067137991591	0.192782822505442	-0.239700703018402	0.195798137609558	-0.0600383735030438	-0.393930799548906
"Tolcapone"	-1.37296727806688	-1.39307853080949	-1.90612596583547	-0.152054970330068	1.06749639751625	0.803321284549669	-0.657374116988599	-0.71610202273744	-0.346593567909643	0.416183189932212	0.215753889215868	1.25073173165737	0.0234135832140704	-0.152476903577391	0.553391609813113	-0.0456874348611063	0.0490788293356455	0.329925569439769	0.17696746087848	0.111431511094975	0.0938481893166123	0.134533027362108	0.181859950840388	-0.731871023043653
"Nicardipine·HCl"	-1.04403137329016	-0.978690040915871	-1.32307264123391	0.0699113681825442	-0.139925300296763	0.460158771765531	-0.0624924062273701	-0.717846351494166	-0.157843003628573	0.565720252649386	0.0845282819923813	1.04519022877773	0.255495392342601	-0.0883653622303115	0.68539536699272	-0.171354504944032	0.303892023779675	0.89055095729789	-0.316017139968852	-0.436199304740526	-0.195619715223927	-0.25812846680452	-0.222408137681542	-0.654249450702569
"Lidocaine·HCl·H2O"	-1.85245893985208	-1.37283264543871	-2.41831327071161	-0.622199294469886	1.84289522702208	0.0200244864580394	-1.09119866310477	-2.00226796149502	-0.599842811810627	0.68673153235295	0.0236594799214722	0.819887944924551	0.518990368055963	0.0090918969275608	0.756652986639165	-0.875163869194948	0.634474075151773	0.395113013271311	0.10197313143297	0.264989254194036	-0.348058566183718	0.00277974305319301	0.0408518275280286	-0.00886801398653853
"Caffeine"	-0.639268034790661	-0.149343346825914	-1.31697422733964	0.521079816105074	-0.0755413266657855	0.412414677919392	0.0470744390789325	-0.605401333602785	-0.376398795136805	0.049010562826207	-0.215206448821417	0.258298219008792	-0.0523375400404062	0.121536375913732	-0.277791562637279	-0.50416475155444	-0.0856785395313483	0.249353840254148	-0.22563436315763	-0.450865527836915	0.0543685528801258	-0.125061657201901	-0.138686243831387	-0.335084013308689
"Pancuronium·2Br"	-1.27121605331243	-2.45333079387242	-1.13768076326262	0.560679581638542	1.93766762612991	0.0162017494725809	-0.706255546955208	-1.27138834403631	-0.453468328543446	1.99407068563387	0.721097435713816	4.7826837078071	-2.02551581970388	-0.698291726511798	-0.565634131953061	-1.12917394574718	-1.97132829005226	-0.849620599879328	-0.105890169873005	0.0790301652746247	-0.0137507806964157	0.121577783340648	-0.181607097823079	-0.00481712514049185
"Propofol"	-2.61244401102803	0.260183717763002	-2.34897197149546	-0.113784670852142	0.61923928824909	-0.0416248321277055	-1.82712038422106	-0.660549603775846	0.409185892754406	-0.374002649436303	1.02701382732505	-0.12194293359363	-2.89126249497674	-4.06355645861396	-2.34645482608928	-4.51326348646844	-2.43540549869949	-0.603489078814165	-2.53131029200416	-1.33611250767	-3.77791906694362	-1.42074840672107	-2.44828304094265	-1.42753414979787
"Nisoldipine"	-7.02465947566391	-13.1866770720808	-4.78276920393397	-11.7415615354211	-6.63541608713113	-14.5798246814721	-0.947621161493781	-10.0498511562866	8.24628899994188	NA	11.6028598129385	13.154934429351	0.323051569519749	0.479860131025538	-0.212936526418837	0.00147205509034927	0.152600764318214	0.264483994631621	-0.67385873288576	0.393238086051659	-1.46584457375273	0.771681675869663	-1.19524240751505	-1.16076435248604
"Candesartan"	-1.75215997774356	-2.65792115436874	-0.466579703868344	-0.841683382953708	0.0431801985833253	-0.137243188917951	-0.442991412870278	-0.723265160352138	2.99964248002277	0.870916019599961	3.45142166007951	2.40219528397505	-0.869402937802873	-0.698322452710175	-1.18163210064465	-0.178848263486011	-0.692763056029031	-0.271332413455862	-0.359516216187383	-0.0152928770513854	0.273869728177122	0.375043664018701	-0.477048917679921	-0.908974484984554
"Flumazenil"	-3.10818628419749	-6.5912456143878	-2.70815006786895	-5.78691045356755	0.130444602341148	-0.940864938191847	-0.478069146407967	-1.58078822691067	2.32622955701631	2.62217952772532	3.23549648800077	5.25786066494034	-0.407342242164371	-1.33089820307642	-0.645165469376924	-0.827221381970459	-0.21821290222741	-0.322268439681358	-0.968835802587191	-1.31089815653583	0.0150326162400854	-0.295581035420587	-0.891901437545095	-1.7041959506189
"Erlotinib"	-1.41122775277353	-3.93041107149388	-1.51371323324858	-0.317944091803635	1.97533084430423	-0.342695834877032	0.0435429990162964	-0.856011839199931	0.083279889414574	1.13336425534053	1.52032938946602	4.10665298543699	0.684190365713977	-0.104992029368358	0.175648148849178	0.0080784581233859	0.770990439176621	0.112580258834235	-0.0324232788586095	0.139899038868948	-0.10914579527343	0.961744352852314	-0.0747722850441346	-0.278462103715966
"Felodipine"	-7.03031880912297	-13.1882800303767	-4.59108035439793	-19.3258404645345	-6.91339706651143	-14.5798246814721	-1.00117546918626	-10.0498511562866	11.4254528198846	NA	11.6620452783054	13.1575220859809	-0.47571710409298	-0.27136973972616	-0.850734510767511	-0.856399047504023	-0.49793193062499	-0.352626086666204	-1.5111787760382	0.705745114782104	-0.630237576729297	0.757950754362032	-2.30560013097925	-1.68464803435727
"Cromolyn·Na (Disodium Cromoglycate)"	-2.27679984331891	-3.67744921325482	-1.49082200081989	-3.28949712717835	1.28064965825523	0.506874908187021	0.428234680999758	-0.860205968419847	1.11375149869593	0.729810899128777	2.83416475652545	2.4151158298781	-0.465511702698743	-1.03462845040562	-0.599368931268169	-0.649608297567687	-0.307549318664448	0.0251559295183131	-1.50542520871247	-0.295880688701362	-1.35037701433908	0.170916724834159	-1.86450848097741	-1.03224708760974
"Auranofin"	-7.03647182839788	-13.1882800303767	-4.28592627688596	-19.3258404645345	-6.92336455009738	-14.5798246814721	-1.00117546918626	-10.0498511562866	13.008928354493	NA	11.6704648847223	13.1575220859809	-0.0445402306711164	1.72683663991815	-0.535845269278852	0.58131467968036	-0.337279035584821	0.185619577176383	-0.789138946850551	0.000672014465862461	-0.710843466306301	0.250278776346107	-1.08786192817996	-1.09330286363758
"Simvastatin"	-1.12630982965593	-1.9420354227095	-0.850659035049112	-0.418020172849363	0.301727727966291	-0.209365497054383	-0.571724906292541	-0.424621241516453	0.00574483687246008	0.692157877223116	0.476593050948047	2.27270116703335	0.1432307476352	0.335950527072431	-0.320703838600057	0.364420498432138	0.0990036605901955	-0.0409979732693481	-0.296968085882424	-0.704401237882031	-0.0653069845127401	-0.44859783310433	-0.202439659038735	-0.275091171989594
"Olanzapine"	-0.327442841889264	-2.29017345979411	-0.145162258007493	0.364600454664378	4.75011112462908	0.143027476753846	-0.0395997971155588	-0.601864225876204	-1.02833066134622	0.461942337990201	0.46701261756123	2.4062314974536	0.0189275411953103	0.51755187653987	-0.371500825729312	0.0583791115567342	-0.279053678814167	-0.0663881442862541	-0.814562868819502	0.30847961125729	-0.925696968892278	0.294926919557286	-1.51589171535842	0.0594398778504599
"Butenafine·HCl"	-7.62677783039267	-5.38437879170139	-2.23262564494674	-2.4969448871829	-3.75076958727098	-5.11738185222329	-1.52191138429887	-5.6833605989449	1.90434853504095	1.05935821037567	7.30702103956312	5.71055147607752	-0.965025673903851	0.463523722476608	-0.302079376724865	-0.342481973196851	-1.58725141397019	-0.785767274978252	-2.12419849173914	-0.945611896406937	-1.67441689950102	-0.316473508374828	-2.41721687078444	-0.484006753438993
"Gefitinib"	-4.41036961138393	-1.822689429905	-1.95181481962256	0.227416531412393	0.165721118512256	-0.919509478055584	-0.963778470691053	-0.610276639233075	0.862157577926698	1.82322229969371	2.62633005782721	2.53958298131202	0.622840294910812	1.75015361421589	0.00199042660716854	1.59315807143583	0.141922163469665	0.307605394284292	-0.731591535664385	-0.18010335131538	-0.329518211298874	-0.031303363014971	-0.804415454320761	-0.41439975088742
"Tacrine·HCl"	-0.598362994257324	0.796839179785743	-1.62972970058961	0.312294569940792	1.38752856417472	5.22860339404267	0.473234851821024	-0.491527258128904	-2.0451110889553	-1.76456973707371	-1.39037160092385	-0.60515804035738	0.190790265864633	0.478081374170763	-0.496829106800648	0.115763931707886	0.109404459317798	-0.207746916507719	0.0134724383739403	0.383483610005229	0.120077250421566	0.48847667544389	-0.0810230632178061	0.642710722533797
"Phenoxybenzamine·HCl"	-4.22532188017286	-4.16236170479967	-3.53524520485492	-7.27753825963324	3.82166417319921	-0.400878780757447	-0.585524239067394	-1.96521932793299	-0.950222624698458	1.25445389390635	1.03369900571445	3.15255550370897	0.00506676687550323	-1.06761717009203	0.118344371461054	-0.860652945911064	0.13945670029233	-0.402392954608082	-3.2026308115493	-1.37624002275909	-2.26141253232897	-0.416029048652937	-3.54058734110899	-0.651813116817501
"Capsaicin"	-4.51108884569671	-2.57325018237502	-1.10271744005844	0.550813874640857	-1.67645476937853	-1.37444308029809	-0.511044201213738	-1.42869310951213	2.57569847449884	1.7268431793523	4.46650657648833	3.0427559763834	-1.78505756597439	-1.52621259195155	-0.785040674198351	-1.24112568232892	-1.69285735495587	-1.32017998721815	-4.22203997055818	-2.3312132103986	-4.04578678570815	-2.00779664568505	-4.39322874574114	-0.946120754015436
"Captopril"	0.12272953808284	1.59218169243548	0.0476942604956846	0.445025345758625	0.145590034885947	1.42627332587442	0.134468953306625	0.675225536905049	-0.261271153617563	-1.74901045481727	-0.0485642998470639	-1.17771753372867	-0.123949956200555	0.674747104266609	0.365129012752368	2.24651854801366	-0.205420593945579	-0.602449233405843	-0.000559781247273699	0.263931417769892	0.0793256056119278	0.144366123494104	-0.0532726367013072	0.602667824021
"Goserelin Acetate"	-2.08755693276547	-1.49378644665156	-0.45850296675708	-0.927928382866215	0.45819803946884	0.284456528565425	-0.852314338276387	1.31786107889813	0.57853127749291	0.416566934658877	1.38112257739244	1.05592145759059	-0.646284526723369	-0.390838718240354	-1.18256652458967	-0.255640879984561	-0.613398805038341	-0.834638585541737	-2.88781657590743	-1.51914015773566	-1.61024429477808	-0.939675877900127	-2.86848696023779	-1.15485951834833
"Lovastatin"	-1.55579336185271	0.188564144066946	-0.252682177105429	0.576393957300694	0.419120086295711	0.170040077921948	-0.250585969746103	0.533160785779423	0.757364410928368	0.129053757031607	2.08784160660012	0.121234917440014	-0.324334103476992	1.52113357347652	-0.0273925212663802	2.28454767219298	-0.568535965093793	-0.635725314004169	-0.444996511416832	0.0237259424517255	-0.749448963971582	-0.384106366617717	-0.62009129232158	0.325811747447947
"Dorzolamide·HCl"	-4.8343112172253	0.0884548016321013	-1.4758917586775	2.71884013281521	1.70026416374358	0.0415424437681606	-1.06638638232566	-4.5821324008017	1.06149722048252	0.83466320333564	5.26098639002805	2.1215677108984	-1.09844451482577	0.0614871785035151	-1.20803299299137	0.523595534491951	-1.16121227835549	-0.868162968848933	-2.12815767063485	-0.0636629136884026	-1.41110635776512	-0.817260158766043	-2.63863234084693	-0.329619650006239
"Imatinib Mesylate"	-2.87803466226472	-3.20080343508598	-1.88517968315815	-1.37907776911658	1.59833696137207	-1.20440757476345	-0.594771636414428	-0.822279383982922	0.300062431159765	2.31188491211217	1.39626421520403	3.18050925226611	-0.193374571610865	0.615794013937137	0.103979122571416	0.9106721390154	-0.278027384388757	0.0162989296777859	-1.62688872622176	-0.0181261013648784	-0.634618798868744	-0.0101942481590799	-2.02749506635259	-0.171018085758468
"Galantamine·HBr"	-0.200625424192551	2.07423963348571	-0.872294718894451	0.153602003748794	0.471167292894252	2.95950181376706	0.0853481235577726	0.116151562190242	-0.858172763038956	-2.7489494545977	-0.305515684408803	-2.06920352260072	-0.174759329463383	0.287466261859947	0.068919677268047	0.385646904159671	-0.218441247850572	-0.234787026784376	-0.832822036100727	-1.34053347710744	0.0729786674338489	-0.728933943807844	-0.641269220076756	0.0883080697798035
"Trifluoperazine· HCl"	-8.38236181801317	-9.01666938802137	-0.841177566106209	-13.2952674546346	-9.56254288805479	-12.727568879954	-1.06638638232566	-7.98832983568368	41.606355268437	NA	9.58251635189668	9.08034916119622	-0.24726180302834	-0.129390131461622	-1.28240674011948	-0.368835076404489	-0.257503946802903	-0.00773579976587466	-2.0462974171519	-0.503637600450578	-1.56289888471098	-0.136454522412063	-2.11644120266972	-0.453184244209079
"Dexamethasone"	-0.438230313705741	0.105754690833944	-0.490104467785044	1.08131699556477	0.460721046102117	0.0944612157170387	-0.133641834766807	0.738842359585929	-0.23958373769759	0.196517969148018	-0.0589955248319873	0.233245640420069	0.236433488187874	-0.08142370265572	1.07863651590201	-0.213365585016979	0.359363137285217	0.672332228607375	0.405551692694427	0.0336550808972057	0.296228661171706	-0.0206948444840749	0.43610167651495	0.575390994686843
"Tranylcypromine Hemisulfate"	-3.68881383521634	-6.50457673858337	-3.69240252396561	-3.73979405647371	-0.537980112006623	-10.849050755892	-1.61651639411675	-1.86368188191398	1.49816036334146	3.38423736372216	4.12510471500579	6.95956897834693	4.34820907996457	-0.199268585206968	11.4071942924414	1.00328744814786	5.62777750282119	0.343942503558223	3.46823960421166	-0.416982872753663	5.0221656635681	0.0800934545351234	3.74214104616218	1.59840089290834
